26787308,6651929,138,495.42,2,1742
35986171,8987239,156,661.22,1,2531
29952158,7314106,322,585.86,8,1973
42937774,10849728,122,774.04,1,2870
95694437,23234011,139,1709.54,1,7130
47182268,12119429,223,895.35,5,3129
64991334,16108987,221,1162.11,1,4485
95479663,22852085,242,1713.27,1,7117
31177338,7465984,117,568.38,1,2220
16250874,3898662,59,296.37,2,878
34808161,8490403,174,634.26,6,2465
58559894,14830903,314,1097.74,9,3894
51466801,12806693,196,950.03,3,3502
85017613,20825480,143,1516.67,4,6385
63847981,15761250,195,1149.74,4,4447
64252336,15793600,136,1152.56,0,4462
25604863,6211518,160,468.72,3,1643
77480055,19378416,186,1418.96,2,5553
32439306,7805203,103,591.44,6,2275
95569631,23784507,193,1689.13,3,7132
47032308,12023430,351,889.96,7,3108
81786395,20434597,190,1464.16,4,6063
43468450,10748611,150,790.36,7,2883
72830143,18223191,331,1349.93,2,5168
25503128,6341483,120,469.31,1,1639
69139354,17739651,281,1244.03,4,4861
43712678,10953562,180,793.59,4,2883
39558461,9980958,177,754.60,4,2709
25912488,6506676,650,474.71,2,1625
19719041,4744402,73,358.92,2,1205
60188022,15343808,144,1098.41,7,4107
38139678,9251857,191,691.45,2,2637
104703010,25229348,406,1852.64,4,8299
51292702,12596892,188,957.59,4,3445
50967379,12767662,181,947.00,1,3389
90928371,22272731,146,1643.78,1,6867
71284910,18259146,263,1289.62,2,5015
66115994,16755541,632,1253.68,3,4518
40663741,9986366,120,743.47,4,2766
60547597,15111982,518,1135.13,8,4123
64789564,16276254,676,1182.85,7,4448
27579402,6691901,117,520.47,3,1829
83428608,21008254,244,1514.78,2,6173
43869078,11121711,147,811.15,4,2881
27737267,6662216,147,504.50,2,1833
70879058,17745506,191,1272.57,5,5004
30077889,7382972,105,551.33,2,2064
24357222,5969661,196,458.63,4,1564
2151437,406711,30,45.95,4,67
47222475,11905954,169,857.60,2,3174
104988644,25690425,770,1919.67,11,8253
59650439,15223342,793,1075.68,7,3971
27236972,6897639,126,498.39,2,1720
103760639,24824094,453,1876.95,6,8186
54580969,13569996,125,975.35,2,3690
29989667,7338660,128,545.56,5,2010
65953441,16660611,191,1203.49,2,4601
22958074,5623538,106,416.29,2,1465
34379392,8470181,175,628.79,3,2396
26956123,6700580,72,491.47,2,1715
34671149,8791413,371,703.49,9,2380
35576447,8851093,238,658.69,5,2537
25509863,6322303,79,465.29,1,1681
37071651,9095057,165,721.03,4,2642
63998374,16014831,542,1220.98,7,4466
58288328,14548193,171,1071.30,1,3931
32646718,7936250,110,590.82,4,2244
78080578,19717086,449,1456.03,8,5598
89853844,21907315,320,1599.39,4,6868
57707741,14718843,185,1071.80,8,3932
101227348,24201085,331,1788.57,3,7726
51686085,12876017,396,925.56,0,3494
41369978,10511757,225,772.68,4,2817
74415623,19160112,144,1340.03,4,5347
48705864,11931232,115,869.80,4,3215
62397361,15573593,178,1128.99,2,4390
69958978,17747586,154,1265.03,3,4943
23486040,6037527,501,429.74,2,1441
100728013,24018973,204,1770.63,3,7721
73819979,18970448,184,1337.64,3,5298
98934265,23574172,148,1732.39,4,7565
2142054,407767,30,46.10,3,68
17785875,4466791,98,350.24,3,1026
84881767,21410437,341,1551.38,7,6396
98979211,24592778,329,1782.06,5,7561
30859239,7556563,140,559.82,3,2085
18971592,4867385,115,350.54,2,1057
51769753,12777690,228,930.64,2,3560
52092802,12839330,228,936.46,1,3578
105875115,25168338,645,1880.81,5,8438
35767782,8748221,109,657.09,3,2580
90459509,22275877,292,1641.10,5,6895
85498012,21270703,205,1535.20,3,6436
53061816,13329003,183,962.79,2,3617
69002261,17433509,273,1284.14,2,4843
76217622,19738537,451,1441.64,10,5457
30120217,7391846,97,545.80,6,2010
24885511,6275708,112,452.84,3,1602
10442768,2628587,78,193.95,4,550
21901390,5521924,63,399.85,4,1405
33883288,8261364,110,617.49,4,2359
52659014,12999005,336,970.33,2,3604
85501429,20939892,270,1536.88,5,6436
57176449,14333280,409,1049.41,7,3793
21326268,5375084,87,389.41,1,1337
99612428,24267756,596,1789.90,1,7559
34416123,8669735,149,643.93,4,2397
95229610,22867694,330,1732.22,0,7143
103377506,24461314,180,1837.34,4,8180
104437811,25036665,715,1911.17,4,8193
25523579,6419486,85,465.40,3,1687
34132487,8492336,266,627.01,2,2358
24958532,6286112,103,452.34,1,1624
40891402,10197853,124,746.23,2,2814
35470086,8846353,139,647.16,4,2538
14375640,3859611,194,286.40,7,794
28861970,7274427,119,527.94,6,1910
50885493,12840539,644,981.65,6,3334
64318436,16121887,150,1163.43,4,4507
101856449,24231898,251,1810.02,4,8024
40164498,9843292,126,728.41,4,2781
14973514,3943350,272,295.35,5,811
23565475,5816900,92,426.76,2,1476
47143492,11698786,135,848.39,1,3176
65546674,16564054,284,1203.99,5,4559
26429408,6801639,110,490.58,0,1698
96821156,23183174,178,1703.97,3,7369
60928885,15245936,327,1156.84,5,4190
43494960,10938514,740,795.41,5,2848
64265457,16592388,226,1205.43,6,4497
38056898,9300804,88,693.17,2,2681
43533213,10688461,205,788.44,4,2927
39827885,9677481,104,722.77,3,2758
37773048,9328656,202,694.33,1,2675
85592569,21762918,392,1560.65,4,6427
24995695,6101212,141,452.99,0,1645
22257664,5495899,146,403.56,3,1411
16480655,4142520,101,307.52,1,966
44100661,11038890,88,802.08,1,2935
81379460,20614354,395,1469.50,3,5903
50599449,12369346,134,907.22,6,3418
16127920,4131541,84,310.61,0,962
34699045,8513838,347,631.01,4,2396
89291334,22284500,160,1597.91,2,6800
40116934,10094307,229,748.69,4,2760
27190392,7040926,598,519.43,6,1698
105443502,25450554,467,1925.52,4,8444
23351283,5748453,102,422.74,1,1471
1563048763,6374609,5073,22102.75,6,1699
1557230092,7132371,5654,22102.40,19,4316
1556391823,6461936,4880,22045.41,6,4413
1166214472,4336181,3239,16494.62,1,4486
1556025620,5825218,4424,22043.81,4,4449
790720188,3007811,2103,11169.00,5,4384
770551476,2694856,1616,10967.04,2,11
788448118,3754421,2996,11144.15,0,4418
762353519,2246520,1628,10810.17,8,13
516742574,2389287,1665,7291.04,7,4536
792216532,2942637,1985,11182.88,3,4706
1555793635,5292733,3899,22000.55,8,4442
757581090,3787525,3682,10762.39,8,9
790393514,3127686,2282,11169.32,5,4365
1556475996,6476960,5004,22076.62,6,4391
769313564,2799692,2247,10936.54,4,19
987562810,4108059,3259,13972.14,11,4378
1145025736,3957982,3171,16249.33,11,15
1170975099,4318680,3152,16577.93,2,4626
1176668305,3821345,2581,16637.55,1,4525
1546106836,5484908,4169,21922.21,7,4223
1168485703,5785593,3975,16559.72,8,4444
384783950,1524046,1316,5466.12,2,4
789901366,3315464,2401,11170.47,6,4521
1169548996,5016229,3930,16552.65,6,4451
1172396442,4255465,3122,16594.32,9,4349
1173412251,4306528,3225,16612.26,6,4168
767867907,3568501,3340,10898.57,3,24
759252604,3268283,2223,10787.28,11,11
797551917,3442936,2650,11284.64,6,4646
765574049,3052178,2114,10874.03,5,15
1167573259,4842805,3748,16537.61,13,4306
765805365,2382307,1800,10859.02,3,10
771224151,5150855,4409,10984.98,11,10
787560393,3627742,2910,11138.19,3,4293
793482494,3142282,1677,11226.09,8,4491
1555401461,6427809,5167,22048.79,12,4200
1555665891,5499963,4100,22053.11,14,4489
780515191,3310324,2432,11028.82,5,4303
748923113,3034182,2576,10630.95,2,9
787240802,3114914,2231,11125.38,3,4114
792648673,2914487,2062,11185.75,4,4419
1179124568,5083561,4056,16694.53,10,4665
767696605,3900301,3564,10907.27,7,16
1555952511,5260260,3895,22010.47,5,4507
1146331316,4245661,3515,16274.52,5,18
759948956,2809036,2287,10786.29,2,12
1147262211,4184921,3442,16292.75,1,21
761877506,3162738,2684,10802.44,3,9
1149561257,4255821,3538,16336.81,10,27
778064751,1941452,1256,11035.31,8,16
783012521,3568868,2711,11070.91,8,4540
1172465571,5078743,4091,16600.56,5,4127
765333720,2927615,2418,10855.09,3,9
783974807,2933027,2132,11083.11,6,4117
763775936,4027868,3872,10851.41,2,12
1175208645,4255990,3129,16619.33,4,4624
766157330,4029426,3928,10890.73,8,18
1174830985,5148490,4350,16640.99,4,4299
791734040,4099323,3288,11198.72,16,4530
768009683,2806788,2258,10911.43,5,15
1180946635,4545444,3335,16721.20,3,4513
1149094784,2919466,2006,16310.05,4,27
782426198,4209065,3086,11062.13,3,4361
1171874325,3556577,2362,16576.96,7,4522
764622888,2557214,2011,10856.19,2,10
787854517,2985536,2088,11151.01,3,4426
1168956364,3962539,2702,16534.70,3,4613
783870315,3372615,1948,11073.90,3,4537
1171848024,3665788,2458,16572.28,3,4396
769925506,2500393,1966,10905.67,10,9
762105545,2493441,1951,10778.79,5,11
786264236,2798869,1860,11094.56,0,4488
763261923,3020392,2511,10816.77,4,19
1142740644,3816602,3087,16205.80,2,34
796417954,3388374,1849,11275.02,3,4520
1171085415,3706355,2518,16542.96,4,4513
757090392,2979891,2551,10745.94,2,14
761156012,2686652,2092,10792.36,10,9
834960176,2976956,2067,11798.32,4,4557
1147349089,4097511,2845,16288.48,7,19
1169136318,3831984,2617,16540.55,5,4323
1156560309,3986124,2789,16405.45,7,21
759825821,2751539,2250,10772.80,6,15
1171873658,3664084,2405,16559.00,7,4640
764534952,2851881,2370,10820.41,1,15
767296014,2489869,1958,10877.20,6,14
765173331,2969371,1711,10849.21,7,14
1126043178,3785633,3062,15985.98,4,22
1144631636,4000665,3147,16216.83,7,21
767613241,2330637,1774,10887.90,2,13
1555937241,6268391,4558,22005.31,2,4384
1360331298,4346108,2979,19262.83,9,4519
1059445799,4522600,3543,15035.27,8,21
796880928,2174140,1118,11243.20,2,4572
1171494155,4108160,2784,16555.96,7,4514
388677353,1415120,1081,5513.31,3,19
1177571205,3611099,2410,16650.35,3,4522
1145975177,3423368,2585,16250.82,3,19
788529146,3899932,2488,11139.43,7,4529
