function_name,latency,arch
compose-and-upload,664.2341613769531,RISCV
compose-and-upload,732.421875,RISCV
compose-and-upload,658.0352783203125,RISCV
compose-and-upload,655.6510925292969,RISCV
compose-and-upload,666.8567657470703,RISCV
compose-and-upload,653.9821624755859,RISCV
compose-and-upload,725.7461547851562,RISCV
compose-and-upload,660.1810455322266,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,657.3200225830078,RISCV
compose-and-upload,652.5516510009766,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,652.313232421875,RISCV
compose-and-upload,671.8635559082031,RISCV
compose-and-upload,674.9629974365234,RISCV
compose-and-upload,673.0556488037109,RISCV
compose-and-upload,667.3336029052734,RISCV
compose-and-upload,1021.1467742919922,RISCV
compose-and-upload,672.1019744873047,RISCV
compose-and-upload,685.9302520751953,RISCV
compose-and-upload,678.0624389648438,RISCV
compose-and-upload,675.6782531738281,RISCV
compose-and-upload,674.0093231201172,RISCV
compose-and-upload,681.6387176513672,RISCV
compose-and-upload,663.5189056396484,RISCV
compose-and-upload,663.5189056396484,RISCV
compose-and-upload,660.1810455322266,RISCV
compose-and-upload,660.4194641113281,RISCV
compose-and-upload,652.0748138427734,RISCV
compose-and-upload,657.0816040039062,RISCV
compose-and-upload,658.7505340576172,RISCV
compose-and-upload,662.5652313232422,RISCV
compose-and-upload,660.8963012695312,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,927.6866912841797,RISCV
compose-and-upload,659.4657897949219,RISCV
compose-and-upload,656.6047668457031,RISCV
compose-and-upload,655.1742553710938,RISCV
compose-and-upload,652.5516510009766,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,653.0284881591797,RISCV
compose-and-upload,658.7505340576172,RISCV
compose-and-upload,661.8499755859375,RISCV
compose-and-upload,656.6047668457031,RISCV
compose-and-upload,655.8895111083984,RISCV
compose-and-upload,654.2205810546875,RISCV
compose-and-upload,661.1347198486328,RISCV
compose-and-upload,659.7042083740234,RISCV
compose-and-upload,657.0816040039062,RISCV
compose-and-upload,667.8104400634766,RISCV
compose-and-upload,656.3663482666016,RISCV
compose-and-upload,668.5256958007812,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,681.1618804931641,RISCV
compose-and-upload,663.75732421875,RISCV
compose-and-upload,665.1878356933594,RISCV
compose-and-upload,652.313232421875,RISCV
compose-and-upload,658.2736968994141,RISCV
compose-and-upload,658.5121154785156,RISCV
compose-and-upload,658.0352783203125,RISCV
compose-and-upload,657.0816040039062,RISCV
compose-and-upload,655.1742553710938,RISCV
compose-and-upload,660.6578826904297,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,694.0364837646484,RISCV
compose-and-upload,744.8196411132812,RISCV
compose-and-upload,737.1902465820312,RISCV
compose-and-upload,750.7801055908203,RISCV
compose-and-upload,733.6139678955078,RISCV
compose-and-upload,686.6455078125,RISCV
compose-and-upload,690.460205078125,RISCV
compose-and-upload,732.421875,RISCV
compose-and-upload,733.1371307373047,RISCV
compose-and-upload,720.5009460449219,RISCV
compose-and-upload,749.5880126953125,RISCV
compose-and-upload,699.9969482421875,RISCV
compose-and-upload,696.8975067138672,RISCV
compose-and-upload,712.3947143554688,RISCV
compose-and-upload,895.2617645263672,RISCV
compose-and-upload,694.5133209228516,RISCV
compose-and-upload,720.977783203125,RISCV
compose-and-upload,715.2557373046875,RISCV
compose-and-upload,721.6930389404297,RISCV
compose-and-upload,675.4398345947266,RISCV
compose-and-upload,727.4150848388672,RISCV
compose-and-upload,700.4737854003906,RISCV
compose-and-upload,711.6794586181641,RISCV
compose-and-upload,815.8683776855469,RISCV
compose-and-upload,705.0037384033203,RISCV
compose-and-upload,742.1970367431641,RISCV
compose-and-upload,761.9857788085938,RISCV
compose-and-upload,705.2421569824219,RISCV
compose-and-upload,717.1630859375,RISCV
compose-and-upload,702.1427154541016,RISCV
compose-and-upload,700.2353668212891,RISCV
compose-and-upload,743.3891296386719,RISCV
compose-and-upload,751.7337799072266,RISCV
compose-and-upload,753.6411285400391,RISCV
compose-and-upload,752.2106170654297,RISCV
compose-and-upload,836.8492126464844,RISCV
compose-and-upload,709.2952728271484,RISCV
compose-and-upload,955.1048278808594,RISCV
compose-and-upload,690.9370422363281,RISCV
compose-and-upload,721.4546203613281,RISCV
compose-and-upload,697.1359252929688,RISCV
compose-and-upload,776.7677307128906,RISCV
compose-and-upload,697.3743438720703,RISCV
compose-and-upload,706.1958312988281,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,710.2489471435547,RISCV
compose-and-upload,746.0117340087891,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,705.2421569824219,RISCV
compose-and-upload,766.5157318115234,RISCV
compose-and-upload,702.6195526123047,RISCV
compose-and-upload,747.9190826416016,RISCV
compose-and-upload,749.8264312744141,RISCV
compose-and-upload,811.8152618408203,RISCV
compose-and-upload,744.5812225341797,RISCV
compose-and-upload,978.9466857910156,RISCV
compose-and-upload,726.2229919433594,RISCV
compose-and-upload,722.4082946777344,RISCV
compose-and-upload,718.8320159912109,RISCV
compose-and-upload,1487.0166778564453,RISCV
compose-and-upload,697.1359252929688,RISCV
compose-and-upload,792.5033569335938,RISCV
compose-and-upload,715.0173187255859,RISCV
compose-and-upload,682.830810546875,RISCV
compose-and-upload,677.1087646484375,RISCV
compose-and-upload,720.0241088867188,RISCV
compose-and-upload,740.2896881103516,RISCV
compose-and-upload,756.9789886474609,RISCV
compose-and-upload,761.9857788085938,RISCV
compose-and-upload,719.5472717285156,RISCV
compose-and-upload,719.7856903076172,RISCV
compose-and-upload,890.2549743652344,RISCV
compose-and-upload,697.3743438720703,RISCV
compose-and-upload,721.6930389404297,RISCV
compose-and-upload,734.8060607910156,RISCV
compose-and-upload,762.4626159667969,RISCV
compose-and-upload,703.3348083496094,RISCV
compose-and-upload,676.6319274902344,RISCV
compose-and-upload,661.6115570068359,RISCV
compose-and-upload,850.4390716552734,RISCV
compose-and-upload,709.53369140625,RISCV
compose-and-upload,706.1958312988281,RISCV
compose-and-upload,723.3619689941406,RISCV
compose-and-upload,689.9833679199219,RISCV
compose-and-upload,766.5157318115234,RISCV
compose-and-upload,735.2828979492188,RISCV
compose-and-upload,679.2545318603516,RISCV
compose-and-upload,667.0951843261719,RISCV
compose-and-upload,735.2828979492188,RISCV
compose-and-upload,664.2341613769531,RISCV
compose-and-upload,736.7134094238281,RISCV
compose-and-upload,678.7776947021484,RISCV
compose-and-upload,678.0624389648438,RISCV
compose-and-upload,777.4829864501953,RISCV
compose-and-upload,1461.5058898925781,RISCV
compose-and-upload,684.9765777587891,RISCV
compose-and-upload,658.0352783203125,RISCV
compose-and-upload,682.3539733886719,RISCV
compose-and-upload,659.942626953125,RISCV
compose-and-upload,663.75732421875,RISCV
compose-and-upload,660.6578826904297,RISCV
compose-and-upload,669.0025329589844,RISCV
compose-and-upload,666.1415100097656,RISCV
compose-and-upload,657.7968597412109,RISCV
compose-and-upload,655.8895111083984,RISCV
compose-and-upload,657.3200225830078,RISCV
compose-and-upload,655.6510925292969,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,659.4657897949219,RISCV
compose-and-upload,661.6115570068359,RISCV
compose-and-upload,653.7437438964844,RISCV
compose-and-upload,659.942626953125,RISCV
compose-and-upload,651.8363952636719,RISCV
compose-and-upload,654.6974182128906,RISCV
compose-and-upload,653.2669067382812,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,652.0748138427734,RISCV
compose-and-upload,651.5979766845703,RISCV
compose-and-upload,665.9030914306641,RISCV
compose-and-upload,662.5652313232422,RISCV
compose-and-upload,658.2736968994141,RISCV
compose-and-upload,656.3663482666016,RISCV
compose-and-upload,722.8851318359375,RISCV
compose-and-upload,663.5189056396484,RISCV
compose-and-upload,759.6015930175781,RISCV
compose-and-upload,661.1347198486328,RISCV
compose-and-upload,669.7177886962891,RISCV
compose-and-upload,674.9629974365234,RISCV
compose-and-upload,665.4262542724609,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,672.5788116455078,RISCV
compose-and-upload,673.0556488037109,RISCV
compose-and-upload,659.4657897949219,RISCV
compose-and-upload,653.7437438964844,RISCV
compose-and-upload,656.3663482666016,RISCV
compose-and-upload,662.5652313232422,RISCV
compose-and-upload,657.5584411621094,RISCV
compose-and-upload,657.0816040039062,RISCV
compose-and-upload,656.6047668457031,RISCV
compose-and-upload,737.9055023193359,RISCV
compose-and-upload,661.8499755859375,RISCV
compose-and-upload,662.3268127441406,RISCV
compose-and-upload,655.1742553710938,RISCV
compose-and-upload,656.3663482666016,RISCV
compose-and-upload,656.8431854248047,RISCV
compose-and-upload,658.2736968994141,RISCV
compose-and-upload,657.5584411621094,RISCV
compose-and-upload,662.5652313232422,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,662.0883941650391,RISCV
compose-and-upload,652.0748138427734,RISCV
compose-and-upload,658.7505340576172,RISCV
compose-and-upload,653.7437438964844,RISCV
compose-and-upload,660.1810455322266,RISCV
compose-and-upload,653.9821624755859,RISCV
compose-and-upload,666.3799285888672,RISCV
compose-and-upload,652.7900695800781,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,663.75732421875,RISCV
compose-and-upload,682.1155548095703,RISCV
compose-and-upload,676.6319274902344,RISCV
compose-and-upload,667.3336029052734,RISCV
compose-and-upload,671.38671875,RISCV
compose-and-upload,680.2082061767578,RISCV
compose-and-upload,669.4793701171875,RISCV
compose-and-upload,675.201416015625,RISCV
compose-and-upload,750.0648498535156,RISCV
compose-and-upload,680.9234619140625,RISCV
compose-and-upload,679.2545318603516,RISCV
compose-and-upload,819.9214935302734,RISCV
compose-and-upload,669.7177886962891,RISCV
compose-and-upload,679.2545318603516,RISCV
compose-and-upload,672.5788116455078,RISCV
compose-and-upload,709.2952728271484,RISCV
compose-and-upload,651.8363952636719,RISCV
compose-and-upload,729.0840148925781,RISCV
compose-and-upload,652.0748138427734,RISCV
compose-and-upload,658.0352783203125,RISCV
compose-and-upload,653.2669067382812,RISCV
compose-and-upload,661.6115570068359,RISCV
compose-and-upload,658.5121154785156,RISCV
compose-and-upload,653.7437438964844,RISCV
compose-and-upload,663.0420684814453,RISCV
compose-and-upload,660.6578826904297,RISCV
compose-and-upload,654.2205810546875,RISCV
compose-and-upload,663.9957427978516,RISCV
compose-and-upload,657.5584411621094,RISCV
compose-and-upload,659.7042083740234,RISCV
compose-and-upload,653.0284881591797,RISCV
compose-and-upload,656.3663482666016,RISCV
compose-and-upload,662.5652313232422,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,653.2669067382812,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,653.7437438964844,RISCV
compose-and-upload,657.5584411621094,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,658.5121154785156,RISCV
compose-and-upload,659.942626953125,RISCV
compose-and-upload,733.3755493164062,RISCV
compose-and-upload,655.4126739501953,RISCV
compose-and-upload,660.4194641113281,RISCV
compose-and-upload,667.8104400634766,RISCV
compose-and-upload,760.7936859130859,RISCV
compose-and-upload,657.5584411621094,RISCV
compose-and-upload,680.4466247558594,RISCV
compose-and-upload,667.8104400634766,RISCV
compose-and-upload,683.7844848632812,RISCV
compose-and-upload,669.9562072753906,RISCV
compose-and-upload,665.4262542724609,RISCV
compose-and-upload,666.8567657470703,RISCV
compose-and-upload,664.7109985351562,RISCV
compose-and-upload,652.313232421875,RISCV
compose-and-upload,1223.8025665283203,RISCV
compose-and-upload,653.0284881591797,RISCV
compose-and-upload,677.3471832275391,RISCV
compose-and-upload,660.6578826904297,RISCV
compose-and-upload,660.1810455322266,RISCV
compose-and-upload,653.5053253173828,RISCV
compose-and-upload,665.1878356933594,RISCV
compose-and-upload,658.0352783203125,RISCV
compose-and-upload,663.2804870605469,RISCV
compose-and-upload,652.313232421875,RISCV
compose-and-upload,724.79248046875,RISCV
compose-and-upload,660.6578826904297,RISCV
compose-and-upload,753.6411285400391,RISCV
compose-and-upload,708.3415985107422,RISCV
compose-and-upload,741.7201995849609,RISCV
compose-and-upload,1437.6640319824219,RISCV
compose-and-upload,751.2569427490234,RISCV
compose-and-upload,738.1439208984375,RISCV
compose-and-upload,741.9586181640625,RISCV
compose-and-upload,677.1087646484375,RISCV
compose-and-upload,732.8987121582031,RISCV
compose-and-upload,756.2637329101562,RISCV
compose-and-upload,807.2853088378906,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,789.4039154052734,RISCV
compose-and-upload,687.5991821289062,RISCV
compose-and-upload,723.3619689941406,RISCV
compose-and-upload,703.3348083496094,RISCV
compose-and-upload,798.9406585693359,RISCV
compose-and-upload,770.56884765625,RISCV
compose-and-upload,706.9110870361328,RISCV
compose-and-upload,683.0692291259766,RISCV
compose-and-upload,696.4206695556641,RISCV
compose-and-upload,706.9110870361328,RISCV
compose-and-upload,702.8579711914062,RISCV
compose-and-upload,705.718994140625,RISCV
compose-and-upload,693.5596466064453,RISCV
compose-and-upload,677.1087646484375,RISCV
compose-and-upload,687.8376007080078,RISCV
compose-and-upload,672.8172302246094,RISCV
compose-and-upload,743.6275482177734,RISCV
compose-and-upload,757.4558258056641,RISCV
compose-and-upload,719.0704345703125,RISCV
compose-and-upload,695.2285766601562,RISCV
compose-and-upload,924.3488311767578,RISCV
compose-and-upload,697.1359252929688,RISCV
compose-and-upload,707.3879241943359,RISCV
compose-and-upload,708.1031799316406,RISCV
compose-and-upload,977.0393371582031,RISCV
compose-and-upload,724.3156433105469,RISCV
compose-and-upload,695.9438323974609,RISCV
compose-and-upload,704.5269012451172,RISCV
compose-and-upload,762.4626159667969,RISCV
compose-and-upload,808.9542388916016,RISCV
compose-and-upload,799.6559143066406,RISCV
compose-and-upload,687.3607635498047,RISCV
compose-and-upload,703.3348083496094,RISCV
compose-and-upload,797.5101470947266,RISCV
compose-and-upload,694.0364837646484,RISCV
compose-and-upload,747.2038269042969,RISCV
compose-and-upload,705.4805755615234,RISCV
compose-and-upload,761.9857788085938,RISCV
compose-and-upload,1347.7802276611328,RISCV
compose-and-upload,718.5935974121094,RISCV
compose-and-upload,874.5193481445312,RISCV
compose-and-upload,699.2816925048828,RISCV
compose-and-upload,696.6590881347656,RISCV
compose-and-upload,683.0692291259766,RISCV
compose-and-upload,736.236572265625,RISCV
compose-and-upload,749.5880126953125,RISCV
compose-and-upload,692.3675537109375,RISCV
compose-and-upload,661.6115570068359,RISCV
compose-and-upload,716.2094116210938,RISCV
compose-and-upload,710.9642028808594,RISCV
compose-and-upload,718.1167602539062,RISCV
compose-and-upload,734.3292236328125,RISCV
compose-and-upload,707.1495056152344,RISCV
compose-and-upload,722.4082946777344,RISCV
compose-and-upload,710.7257843017578,RISCV
compose-and-upload,704.0500640869141,RISCV
compose-and-upload,692.3675537109375,RISCV
compose-and-upload,686.8839263916016,RISCV
compose-and-upload,960.1116180419922,RISCV
compose-and-upload,697.8511810302734,RISCV
compose-and-upload,693.0828094482422,RISCV
compose-and-upload,686.4070892333984,RISCV
compose-and-upload,735.7597351074219,RISCV
compose-and-upload,733.6139678955078,RISCV
compose-and-upload,745.0580596923828,RISCV
compose-and-upload,661.6115570068359,RISCV
compose-and-upload,675.6782531738281,RISCV
compose-and-upload,679.7313690185547,RISCV
compose-and-upload,685.6918334960938,RISCV
compose-and-upload,676.8703460693359,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,725.0308990478516,RISCV
compose-and-upload,677.3471832275391,RISCV
compose-and-upload,661.8499755859375,RISCV
compose-and-upload,659.4657897949219,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,658.9889526367188,RISCV
compose-and-upload,654.6974182128906,RISCV
compose-and-upload,664.7109985351562,RISCV
compose-and-upload,653.2669067382812,RISCV
compose-and-upload,661.3731384277344,RISCV
compose-and-upload,659.942626953125,RISCV
compose-and-upload,671.38671875,RISCV
compose-and-upload,657.0816040039062,RISCV
compose-and-upload,654.9358367919922,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,787.7349853515625,RISCV
compose-and-upload,694.0364837646484,RISCV
compose-and-upload,765.5620574951172,RISCV
compose-and-upload,680.2082061767578,RISCV
compose-and-upload,686.1686706542969,RISCV
compose-and-upload,744.8196411132812,RISCV
compose-and-upload,687.3607635498047,RISCV
compose-and-upload,702.3811340332031,RISCV
compose-and-upload,782.7281951904297,RISCV
compose-and-upload,682.3539733886719,RISCV
compose-and-upload,883.1024169921875,RISCV
compose-and-upload,724.79248046875,RISCV
compose-and-upload,786.5428924560547,RISCV
compose-and-upload,665.6646728515625,RISCV
compose-and-upload,670.6714630126953,RISCV
compose-and-upload,659.7042083740234,RISCV
compose-and-upload,664.9494171142578,RISCV
compose-and-upload,659.4657897949219,RISCV
compose-and-upload,724.79248046875,RISCV
compose-and-upload,646.3527679443359,RISCV
compose-and-upload,659.2273712158203,RISCV
compose-and-upload,661.1347198486328,RISCV
compose-and-upload,661.8499755859375,RISCV
compose-and-upload,652.5516510009766,RISCV
compose-and-upload,679.7313690185547,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,728.3687591552734,RISCV
compose-and-upload,697.1359252929688,RISCV
compose-and-upload,698.3280181884766,RISCV
compose-and-upload,693.5596466064453,RISCV
compose-and-upload,706.6726684570312,RISCV
compose-and-upload,725.5077362060547,RISCV
compose-and-upload,1500.0,RISCV
compose-and-upload,694.5133209228516,RISCV
compose-and-upload,765.5620574951172,RISCV
compose-and-upload,704.5269012451172,RISCV
compose-and-upload,1500.0,RISCV
